PostId,CreationDate,Name,Score,Text
90178,2014-09-14 21:09:51,Answers,37,"<p>It could be done purely by <code>CSS</code> using <code>vh</code>:</p>

<pre class=""lang-css prettyprint-override""><code>#page {
    display:block; 
    width:100%; 
    height:95vh !important; 
    overflow:hidden;
}

#tdcontent {
    float:left; 
    width:100%; 
    display:block;
}

#content {      
    float:left; 
    width:100%; 
    height:100%; 
    display:block; 
    overflow:scroll;
}
</code></pre>

<p>and the <code>HTML</code></p>

<pre><code>&lt;div id=""page""&gt;

   &lt;div id=""tdcontent""&gt;&lt;/div&gt;
   &lt;div id=""content""&gt;&lt;/div&gt;

&lt;/div&gt;
</code></pre>

<p>I checked it, It works in all major browsers: <code>Chrome</code>, <code>IE</code>, and <code>FireFox</code></p>
"
90178,2014-09-30 09:45:49,Comments,0,@GillBates it will work after you specify height of parent element look at http://jsfiddle.net/ceELs/5/
90178,2015-02-20 17:12:17,Answers,46,"<p>None of the solutions posted work when you need the bottom div to scroll when the content is too tall.  Here's a solution that works in that case:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""false"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>.table {
  display: table;
}

.table-row {
  display: table-row;
}

.table-cell {
  display: table-cell;
}

.container {
  width: 400px;
  height: 300px;
}

.header {
  background: cyan;
}

.body {
  background: yellow;
  height: 100%;
}

.body-content-outer-wrapper {
  height: 100%;
}

.body-content-inner-wrapper {
  height: 100%;
  position: relative;
  overflow: auto;
}

.body-content {
  position: absolute;
  top: 0;
  bottom: 0;
  left: 0;
  right: 0;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div class=""table container""&gt;
  &lt;div class=""table-row header""&gt;
    &lt;div&gt;This is the header whose height is unknown&lt;/div&gt;
    &lt;div&gt;This is the header whose height is unknown&lt;/div&gt;
    &lt;div&gt;This is the header whose height is unknown&lt;/div&gt;
  &lt;/div&gt;
  &lt;div class=""table-row body""&gt;
    &lt;div class=""table-cell body-content-outer-wrapper""&gt;
      &lt;div class=""body-content-inner-wrapper""&gt;
        &lt;div class=""body-content""&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
          &lt;div&gt;This is the scrollable content whose height is unknown&lt;/div&gt;
        &lt;/div&gt;
      &lt;/div&gt;
    &lt;/div&gt;
  &lt;/div&gt;
&lt;/div&gt;</code></pre>
</div>
</div>
</p>

<p><a href=""http://blogs.msdn.com/b/kurlak/archive/2015/02/20/filling-the-remaining-height-of-a-container-while-handling-overflow-in-css.aspx"" rel=""noreferrer"">Original source: Filling the Remaining Height of a Container While Handling Overflow in CSS</a></p>

<p><a href=""http://jsfiddle.net/352ntoz2/"" rel=""noreferrer"">JSFiddle live preview</a></p>
"
90178,2015-02-27 18:21:05,Answers,113,"<p>A simple solution, using flexbox:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>html,
body {
  height: 100%;
}

body {
  display: flex;
  flex-direction: column;
}

.content {
  flex-grow: 1;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;body&gt;
  &lt;div&gt;header&lt;/div&gt;
  &lt;div class=""content""&gt;&lt;/div&gt;
&lt;/body&gt;</code></pre>
</div>
</div>
</p>

<p><a href=""http://codepen.io/isaacalves/pen/myKpVK"" rel=""noreferrer"">Codepen sample</a></p>

<p><a href=""http://codepen.io/isaacalves/pen/MYXENq"" rel=""noreferrer"">An alternate solution, with a div centered within the content div</a></p>
"
90178,2015-05-30 05:16:27,Comments,0,"`.screenful: {height: 100vh}` is emerging, add `box-sizing: border-box;` to include padding."
90178,2015-06-22 10:20:24,Edit Body,,"I am currently working on a web application, where I want the content to fill the height of the entire screen.

The page has a header, which contains a logo, and account information. This could be an arbitrary height. I want the content div to fill the rest of the page to the bottom.

I have a header `div` and a content `div`. At the moment I am using a table for the layout like so:

CSS and HTML

<!-- begin snippet: js hide: false -->

<!-- language: lang-css -->

    #page {
      height: 100%; width: 100%
    }
    #tdcontent {
      height: 100%;
    }
    #content {
      overflow: auto; /* or overflow: hidden; */
    }

<!-- language: lang-html -->


    <table id=""page"">
      <tr><td id=""tdheader"">
        <div id=""header"">...</div>
        </td></tr>
      <tr><td id=""tdcontent"">
        <div id=""content"">...</div>
        </td>
    </table>


<!-- end snippet -->


The entire height of the page is filled, and no scrolling is required.

For anything inside the content div, setting `top: 0;` will put it right underneath the header. Sometimes the content will be a real table, with it's height set to 100%. Putting `header` inside `content` will not allow this to work.

Is there a way to achieve the same effect without using the `table`?

**Update:**

Elements inside the content `div` will have heights set to percentages as well. So something at 100% inside the `div` will fill it to the bottom. As will two elements at 50%.

**Update 2:**

For instance, if the header takes up 20% of the screen's height, a table specified at 50% inside `#content` would take up 40% of the screen space. So far, wrapping the entire thing in a table is the only thing that works."
90178,2015-07-15 15:37:13,Edit Body,,"I am currently working on a web application, where I want the content to fill the height of the entire screen.

The page has a header, which contains a logo, and account information. This could be an arbitrary height. I want the content div to fill the rest of the page to the bottom.

I have a header `div` and a content `div`. At the moment I am using a table for the layout like so:

CSS and HTML

<!-- begin snippet: js hide: false -->

<!-- language: lang-css -->

    #page {
        height: 100%; width: 100%
    }

    #tdcontent {
        height: 100%;
    }

    #content {
        overflow: auto; /* or overflow: hidden; */
    }

<!-- language: lang-html -->


    <table id=""page"">
        <tr>
            <td id=""tdheader"">
                <div id=""header"">...</div>
            </td>
        </tr>
        <tr>
            <td id=""tdcontent"">
                <div id=""content"">...</div>
            </td>
        </tr>
    </table>


<!-- end snippet -->


The entire height of the page is filled, and no scrolling is required.

For anything inside the content div, setting `top: 0;` will put it right underneath the header. Sometimes the content will be a real table, with it's height set to 100%. Putting `header` inside `content` will not allow this to work.

Is there a way to achieve the same effect without using the `table`?

**Update:**

Elements inside the content `div` will have heights set to percentages as well. So something at 100% inside the `div` will fill it to the bottom. As will two elements at 50%.

**Update 2:**

For instance, if the header takes up 20% of the screen's height, a table specified at 50% inside `#content` would take up 40% of the screen space. So far, wrapping the entire thing in a table is the only thing that works."
90178,2015-08-24 12:57:25,Answers,41,"<p><strong>CSS3 Simple Way</strong></p>

<pre><code>height: calc(100% - 10px); // 10px is height of your first div...
</code></pre>

<p>all major browsers these days support it, so go ahead if you don't have requirement to support vintage browsers.</p>
"
90178,2015-10-30 15:39:16,Answers,22,"<p>There's a ton of answers now, but I found using <code>height: 100vh;</code> to work on the div element that needs to fill up the entire vertical space available.</p>

<p>In this way, I do not need to play around with display or positioning. This came in handy when using Bootstrap to make a dashboard wherein I had a sidebar and a main. I wanted the main to stretch and fill the entire vertical space so that I could apply a background colour.</p>

<pre><code>div {
    height: 100vh;
}
</code></pre>

<p>Supports IE9 and up: <a href=""http://caniuse.com/#feat=viewport-units"" rel=""noreferrer"">click to see the link</a></p>
"
90178,2016-01-03 17:16:47,Answers,41,"<blockquote>
  <p><em>Disclaimer: The accepted answer gives the idea of the solution, but I'm finding it a bit bloated with an unnecessary wrapper and css rules. Below is a solution with very few css rules.</em></p>
</blockquote>

<p><strong>HTML 5</strong></p>

<pre><code>&lt;body&gt;
    &lt;header&gt;Header with an arbitrary height&lt;/header&gt;
    &lt;main&gt;
        This container will grow so as to take the remaining height
    &lt;/main&gt;
&lt;/body&gt;
</code></pre>

<p><strong>CSS</strong></p>

<pre><code>body {
  display: flex;
  flex-direction: column;
  min-height: 100vh;       /* body takes whole viewport's height */
}

main {
  flex: 1;                 /* this will make the container take the free space */
}
</code></pre>

<p>Solution above uses <a href=""http://caniuse.com/#feat=viewport-units"" rel=""noreferrer"">viewport units</a> and <a href=""http://caniuse.com/#feat=flexbox"" rel=""noreferrer"">flexbox</a>, and is therefore IE10+, providing you use the old syntax for IE10.</p>

<p><strong>Codepen to play with: <a href=""http://codepen.io/michaelbazos/pen/mVRBXM"" rel=""noreferrer"">link to codepen</a></strong></p>

<p><strong>Or this one, for those needing the main container to be scrollable in case of overflowing content: <a href=""http://codepen.io/michaelbazos/pen/pgRWVG"" rel=""noreferrer"">link to codepen</a></strong></p>
"
